WBGene00004161	Y111B2A.14	nuclear fallout, sterile, protruding vulva, sick, slow growth, sterile progeny, germ cell compartment morphology variant, germline nuclear positioning variant, oocyte septum formation variant, larval arrest, cell membrane organization biogenesis variant, embryonic lethal, rachis narrow, maternal sterile, transgene expression increased
WBGene00022678	ZK180.4	cell secretion variant, sterile, oocytes lack nucleus, diplotene absent during oogenesis, germ cell compartment morphology variant, diakinesis progression during oogenesis variant, rachis narrow, chromosome condensation variant, germ cell compartment multinucleate, maternal sterile, pattern of transgene expression variant, diplotene region organization variant, germ cell compartment size variant, molt defect, germline nuclear positioning variant, germ cell compartment anucleate, larval arrest, oocyte septum formation variant, cell membrane organization biogenesis variant, embryonic lethal, transgene subcellular localization variant, oocyte morphology variant, receptor mediated endocytosis defective, nuclear appearance variant, transgene expression increased, germ cell compartment expansion variant, multiple nuclei oocyte, rachis absent
WBGene00018395	F43E2.7	slow growth, early larval arrest, clear, extended life span, larval arrest, embryonic lethal, foraging behavior variant, transgene subcellular localization variant, fat content increased
WBGene00018276	F41C6.2	slow growth
WBGene00010610	K07A1.3	maternal sterile
WBGene00014193	ZK1037.5	embryonic lethal, larval lethal, organism morphology variant
WBGene00018293	F41E6.12	embryonic lethal
WBGene00016583	C42C1.5	sterile, germ cell compartment morphology variant, clear, gonad development variant, male somatic gonad development variant, dead eggs laid, cytoplasmic processing body variant, germ cell compartment multinucleate, maternal sterile, pattern of transgene expression variant, oogenesis variant, rachis morphology variant, larval lethal, sick, germline nuclear positioning variant, larval arrest, embryonic lethal, cell membrane organization biogenesis variant, transgene subcellular localization variant, reduced brood size, receptor mediated endocytosis defective, adult lethal
WBGene00004412	Y71F9AL.13	sterile, apoptosis reduced, avoids bacterial lawn, diplotene absent during oogenesis, oocyte number decreased, gonad small, nuclei small, embryo osmotic integrity defective early emb, rachis narrow, pachytene region organization variant, maternal sterile, pachytene progression during oogenesis variant, apoptosis fails to occur, rachis morphology variant, slow growth, germ cell compartment expansion absent, larval arrest, embryonic lethal, no oocytes, gonad vesiculated, transgene expression increased, germ cell compartment expansion variant, rachis absent
WBGene00013443	Y66D12A.17	embryonic lethal, avoids bacterial lawn, slow growth
WBGene00007872	C32H11.9	mitochondrial membrane potential reduced, extended life span, life span variant
WBGene00008343	C56A3.4	slow growth, transgene subcellular localization variant, protein aggregation variant
WBGene00004136	K11D12.2	embryonic lethal
WBGene00007186	B0464.6	larval arrest, embryonic lethal, shortened life span, sterile progeny
WBGene00013343	Y59A8B.6	sterile, locomotion variant, cell proliferation increased, sterile progeny, excess intestinal cells, long, pattern of transgene expression variant, slow growth, molt defect, thin, lethal, larval arrest, embryonic lethal, receptor mediated endocytosis defective, transgene expression increased, distal tip cell migration variant
WBGene00015462	C05C8.5	egg laying variant, larval arrest, slow growth, dumpy
WBGene00012860	Y45F3A.3	transgene expression increased
WBGene00006516	C05D11.2	locomotion variant, lysosome-related organelle morphology variant, larval lethal, accumulated germline cell corpses, phagosome maturation defective, larval arrest, embryonic lethal, foraging behavior variant, cell death variant, transgene subcellular localization variant, shortened life span, age associated fluorescence increased, transgene expression variant, dumpy, reduced brood size
WBGene00001885	ZK131.5	sterile, locomotion variant, avoids bacterial lawn, dauer lifespan extended, RAB-11 recycling endosome localization variant, body elongation defective, chromosome segregation variant, chromosome condensation variant, cytoplasmic processing body variant, maternal sterile, anaphase bridging, lysosome-related organelle morphology variant, slow growth, cell corpse degradation variant, RAB-11 recycling endosome morphology variant, pharyngeal development variant, protein aggregation variant, embryonic arrest, larval arrest, embryonic lethal, transgene expression reduced, transgene subcellular localization variant, accumulated cell corpses, sister chromatid segregation defective early emb
WBGene00019712	M01E11.3	embryonic lethal
WBGene00012076	T27A8.4	fat content reduced, fat content increased
WBGene00007304	C04G2.1	distal tip cell migration variant
WBGene00010353	H02I12.5	cell cycle slow early emb, one cell arrest early emb, one cell shape defective early emb, embryonic lethal, embryo osmotic pressure sensitive early emb, pronuclear nuclear appearance defective early emb, reduced brood size, pronuclear size defective early emb
WBGene00010028	F54B11.5	protein degradation variant
WBGene00012357	W09D6.4	reduced brood size
WBGene00001102	C27A2.6	fewer seam cells, body wall muscle physiology variant, gastrulation variant, sterile, spindle rotation defective early emb, locomotion variant, neuron number variant, organism morphology variant, sterile progeny, organism development variant, sister cell division timing asynchrony reduced, embryonic cell organization biogenesis variant, nuclear anchoring variant, division axis defective, protruding vulva, sick, slow growth, larval lethal, cell polarity variant, intestinal development variant, body axis development variant, larval arrest, no Intestine, embryonic lethal, transgene expression reduced, exploded through vulva, reduced brood size, body muscle dystrophy, transgene expression increased, cell division polarity variant
WBGene00022066	Y67D8C.2	dauer lifespan extended
WBGene00021311	Y32H12A.2	sterile, embryonic lethal
WBGene00000493	F56H1.1	dauer lifespan extended
WBGene00005745	F13A7.3	dauer lifespan extended
WBGene00004494	K02B2.5	embryonic lethal, slow growth
WBGene00020139	T01B11.2	embryonic lethal
WBGene00000254	K04F10.4	larval arrest, locomotion variant, embryonic lethal, early larval lethal, larval lethal, molt defect, dumpy, transgene expression increased
WBGene00001924	F07B7.9	cell secretion variant, sterile, locomotion variant, dauer lifespan extended, RAB-11 recycling endosome localization variant, organism morphology variant, body wall muscle myosin organization defective, body elongation defective, chromosome segregation variant, lima bean arrest, chromosome condensation variant, pattern of transgene expression variant, maternal sterile, anaphase bridging, protruding vulva, lysosome-related organelle morphology variant, slow growth, larval lethal, cell corpse degradation variant, RAB-11 recycling endosome morphology variant, pharyngeal development variant, embryonic arrest, larval arrest, embryonic lethal, transgene subcellular localization variant, sister chromatid segregation defective early emb, receptor mediated endocytosis defective, accumulated cell corpses, transgene expression increased
WBGene00016983	C56G2.15	embryonic lethal, transgene subcellular localization variant, protein aggregation variant, aldicarb resistant
WBGene00005008	C07A12.5	sterile progeny, maternal sterile, organism development variant
WBGene00004056	F42G8.3	protruding vulva, larval arrest, embryonic lethal, sick, reduced brood size, sterile progeny, lethal
WBGene00021913	Y55B1BR.3	embryonic lethal
WBGene00005676	F53B2.4	molt defect
WBGene00012934	Y47D3A.23	bivulva
WBGene00001108	H02I12.4	tumorous germline, organism development variant
WBGene00022112	Y71F9AL.7	embryonic lethal
WBGene00013376	Y62E10A.6	embryonic arrest
WBGene00044548	R13D7.11	organism electrophilic stress hypersensitive
WBGene00009688	F44E5.1	sterile, locomotion variant, slow growth, small, growth rate variant, nicotine hypersensitive, larval arrest, embryonic lethal, reduced brood size
WBGene00001413	C01F6.4	germ cell compartment size variant, rachis wide, rachis morphology variant, feminization of germline, sperm absent, germline nuclear positioning variant, embryonic lethal, no oocytes, maternal sterile, germ cell compartment expansion variant, oogenesis variant
WBGene00021664	Y48G1BL.5	gametogenesis variant, oocytes small
WBGene00013040	Y49E10.21	cell secretion variant, protruding vulva, locomotion variant, lysosome-related organelle morphology variant, slow growth, RAB-11 recycling endosome localization variant, sterile progeny, organism morphology variant, embryonic lethal, transgene subcellular localization variant, receptor mediated endocytosis defective, sluggish, exploded through vulva, pattern of transgene expression variant
